year,conm,직명코드,직명,name_ts,name,regist_num,birthdate
2018,한일현대시멘트(주),721,사외이사,김강수,김강수,214-81-24240,195112
2018,한일현대시멘트(주),721,사외이사,김원준,김원준,214-81-24240,195605
2017,한일현대시멘트(주),721,사외이사,박 철,박철,214-81-24240,196612
2019,한일현대시멘트(주),721,사외이사,김원준,김원준,214-81-24240,195605
2018,한일홀딩스(주),751,사외이사(감사위원),강대석,강대석,220-81-03255,195806
2018,한일홀딩스(주),751,사외이사(감사위원),김용식,김용식,220-81-03255,195403
2019,한일홀딩스(주),721,사외이사,최인철,최인철,220-81-03255,196712
2019,한일홀딩스(주),721,사외이사,강대석,강대석,220-81-03255,195806
2018,한일홀딩스(주),751,사외이사(감사위원),최인철,최인철,220-81-03255,196712
2017,한일홀딩스(주),751,사외이사(감사위원),유원규,유원규,220-81-03255,195210
2017,한일홀딩스(주),751,사외이사(감사위원),강대석,강대석,220-81-03255,195806
2017,한일홀딩스(주),751,사외이사(감사위원),최인철,최인철,220-81-03255,196712
2019,한일화학공업(주),721,사외이사,이평혁,이평혁,133-81-26110,195208
2019,한일화학공업(주),721,사외이사,문 기 황,문기황,133-81-26110,196209
2017,한일화학공업(주),721,사외이사,문기황,문기황,133-81-26110,196209
2018,한일화학공업(주),721,사외이사,문 기 황,문기황,133-81-26110,196209
2018,한전산업개발(주),721,사외이사,김복희,김복희,203-81-58148,196301
2019,한전산업개발(주),721,사외이사,박노천,박노천,203-81-58148,195802
2018,한전산업개발(주),721,사외이사,한명철,한명철,203-81-58148,196012
2019,한전산업개발(주),721,사외이사,한명철,한명철,203-81-58148,196012
2019,한전산업개발(주),721,사외이사,박규호,박규호,203-81-58148,195712
2019,한전산업개발(주),721,사외이사,여우정,여우정,203-81-58148,197210
2018,한전산업개발(주),721,사외이사,구관서,구관서,203-81-58148,195709
2018,한전산업개발(주),721,사외이사,김종호,김종호,203-81-58148,195410
2017,한전산업개발(주),721,사외이사,김종호,김종호,203-81-58148,195410
2017,한전산업개발(주),721,사외이사,구관서,구관서,203-81-58148,195709
2017,한전산업개발(주),721,사외이사,김복희,김복희,203-81-58148,196301
2017,한전산업개발(주),721,사외이사,원기복,원기복,203-81-58148,195904
2019,한전케이피에스(주),721,사외이사,최수미,최수미,203-81-58100,197011
2019,한전케이피에스(주),721,사외이사,김기현,김기현,203-81-58100,196011
2019,한전케이피에스(주),721,사외이사,김우겸,김우겸,203-81-58100,195309
2019,한전케이피에스(주),721,사외이사,신영주,신영주,203-81-58100,195712
2019,한전케이피에스(주),721,사외이사,배일진,배일진,203-81-58100,196411
2018,한전케이피에스(주),721,사외이사,하윤희,하윤희,203-81-58100,197201
2018,한전케이피에스(주),721,사외이사,최원목,최원목,203-81-58100,196510
2018,한전케이피에스(주),721,사외이사,최수미,최수미,203-81-58100,197011
2018,한전케이피에스(주),721,사외이사,배일진,배일진,203-81-58100,196411
2017,한전케이피에스(주),721,사외이사,하윤희,하윤희,203-81-58100,197201
2017,한전케이피에스(주),721,사외이사,최원목,최원목,203-81-58100,196510
2017,한전케이피에스(주),721,사외이사,김동욱,김동욱,203-81-58100,195912
2017,한전케이피에스(주),721,사외이사,이재구,이재구,203-81-58100,195111
2018,한전케이피에스(주),721,사외이사,김동욱,김동욱,203-81-58100,195912
2017,한창산업(주),721,사외이사,차석원,차석원,124-81-33499,197110
2017,한창산업(주),721,사외이사,호영철,호영철,124-81-33499,193907
2018,한창산업(주),721,사외이사,차석원,차석원,124-81-33499,197110
2019,한창산업(주),721,사외이사,차석원,차석원,124-81-33499,197110
2017,한화생명보험(주),721,사외이사,조규하,조규하,116-81-11757,195103
2017,한화생명보험(주),721,사외이사,박태준,박태준,116-81-11757,196312
2018,한화생명보험(주),751,사외이사(감사위원),조규하,조규하,116-81-11757,195103
2018,한화생명보험(주),751,사외이사(감사위원),박승희,박승희,116-81-11757,195101
2018,한화생명보험(주),751,사외이사(감사위원),황영기,황영기,116-81-11757,195210
2018,한화생명보험(주),751,사외이사(감사위원),김경한,김경한,116-81-11757,194402
2017,한화생명보험(주),721,사외이사,최선집,최선집,116-81-11757,195601
2018,한화생명보험(주),721,사외이사,최선집,최선집,116-81-11757,195601
2019,한화생명보험(주),751,사외이사(감사위원),박승희,박승희,116-81-11757,195101
2019,한화생명보험(주),751,사외이사(감사위원),황영기,황영기,116-81-11757,195210
2017,한화생명보험(주),751,사외이사(감사위원),박승희,박승희,116-81-11757,195101
2019,한화생명보험(주),721,사외이사,이승우,이승우,116-81-11757,195210
2017,한화생명보험(주),751,사외이사(감사위원),김경한,김경한,116-81-11757,194402
2017,한화생명보험(주),721,사외이사,오재원,오재원,116-81-11757,196306
2019,한화생명보험(주),751,사외이사(감사위원),김경한,김경한,116-81-11757,194402
2017,한화손해보험(주),721,사외이사,이경묵,이경묵,116-81-46445,196412
2017,한화손해보험(주),751,사외이사(감사위원),방영민,방영민,116-81-46445,194811
2018,한화손해보험(주),751,사외이사(감사위원),방영민,방영민,116-81-46445,194811
2018,한화손해보험(주),751,사외이사(감사위원),서정호,서정호,116-81-46445,196908
2018,한화손해보험(주),751,사외이사(감사위원),안승용,안승용,116-81-46445,194912
2018,한화손해보험(주),721,사외이사,이경묵,이경묵,116-81-46445,196412
2019,한화손해보험(주),751,사외이사(감사위원),김주성,김주성,116-81-46445,194712
2019,한화손해보험(주),751,사외이사(감사위원),방영민,방영민,116-81-46445,194811
2019,한화손해보험(주),721,사외이사,이경묵,이경묵,116-81-46445,196412
2019,한화손해보험(주),751,사외이사(감사위원),이성락,이성락,116-81-46445,195801
2017,한화손해보험(주),751,사외이사(감사위원),이상용,이상용,116-81-46445,194706
2017,한화손해보험(주),751,사외이사(감사위원),안승용,안승용,116-81-46445,194912
2017,한화솔루션(주),751,사외이사(감사위원),최만규,최만규,202-81-16577,195510
2017,한화솔루션(주),751,사외이사(감사위원),김문순,김문순,202-81-16577,194403
2018,한화솔루션(주),721,사외이사,김재정,김재정,202-81-16577,196011
2017,한화솔루션(주),721,사외이사,노세래,노세래,202-81-16577,194710
2018,한화솔루션(주),751,사외이사(감사위원),최만규,최만규,202-81-16577,195510
2018,한화솔루션(주),721,사외이사,박석희,박석희,202-81-16577,195212
2018,한화솔루션(주),721,사외이사,노세래,노세래,202-81-16577,194710
2018,한화솔루션(주),751,사외이사(감사위원),이광민,이광민,202-81-16577,196406
2019,한화솔루션(주),751,사외이사(감사위원),박지형,박지형,202-81-16577,196801
2019,한화솔루션(주),721,사외이사,Amanda Bush,AmandaBush,202-81-16577,197712
2019,한화솔루션(주),721,사외이사,시마사토시,시마사토시,202-81-16577,195804
2019,한화솔루션(주),751,사외이사(감사위원),김재정,김재정,202-81-16577,196011
2019,한화솔루션(주),751,사외이사(감사위원),최만규,최만규,202-81-16577,195510
2017,한화솔루션(주),721,사외이사,박석희,박석희,202-81-16577,195212
2017,한화솔루션(주),751,사외이사(감사위원),이광민,이광민,202-81-16577,196406
2018,한화솔루션(주),751,사외이사(감사위원),김문순,김문순,202-81-16577,194403
2019,한화솔루션(주),721,사외이사,서정호,서정호,202-81-16577,196908
2019,한화시스템(주),721,사외이사,방효복,방효복,513-81-17175,195003
2019,한화시스템(주),751,사외이사(감사위원),임주재,임주재,513-81-17175,195307
2019,한화시스템(주),751,사외이사(감사위원),홍성수,홍성수,513-81-17175,196310
2019,한화시스템(주),751,사외이사(감사위원),홍성칠,홍성칠,513-81-17175,195801
2019,한화에스비아이기업인수목적(주),721,사외이사,이해수,이해수,472-88-01177,195306
2017,한화에어로스페이스(주),721,사외이사,최영우,최영우,609-81-02992,193803
2017,한화에어로스페이스(주),751,사외이사(감사위원),김상희,김상희,609-81-02992,195101
2017,한화에어로스페이스(주),751,사외이사(감사위원),양태진,양태진,609-81-02992,194905
2018,한화에어로스페이스(주),751,사외이사(감사위원),신상민,신상민,609-81-02992,194511
2018,한화에어로스페이스(주),751,사외이사(감사위원),최강수,최강수,609-81-02992,195705
2018,한화에어로스페이스(주),751,사외이사(감사위원),김상희,김상희,609-81-02992,195101
2019,한화에어로스페이스(주),751,사외이사(감사위원),신상민,신상민,609-81-02992,194511
2019,한화에어로스페이스(주),751,사외이사(감사위원),최강수,최강수,609-81-02992,195705
2019,한화에어로스페이스(주),751,사외이사(감사위원),김상희,김상희,609-81-02992,195101
2017,한화에어로스페이스(주),751,사외이사(감사위원),이제홍,이제홍,609-81-02992,194703
2017,한화에어로스페이스(주),751,사외이사(감사위원),최강수,최강수,609-81-02992,195705
2017,한화투자증권(주),751,사외이사(감사위원),노태식,노태식,116-81-19031,195401
2018,한화투자증권(주),751,사외이사(감사위원),김용재,김용재,116-81-19031,195002
2018,한화투자증권(주),751,사외이사(감사위원),김원용,김원용,116-81-19031,195402
2018,한화투자증권(주),721,사외이사,이청남,이청남,116-81-19031,195012
2018,한화투자증권(주),751,사외이사(감사위원),노태식,노태식,116-81-19031,195401
2019,한화투자증권(주),751,사외이사(감사위원),노태식,노태식,116-81-19031,195401
2019,한화투자증권(주),751,사외이사(감사위원),김원용,김원용,116-81-19031,195402
2019,한화투자증권(주),751,사외이사(감사위원),김용재,김용재,116-81-19031,195002
2019,한화투자증권(주),721,사외이사,김형태,김형태,116-81-19031,196107
2017,한화투자증권(주),751,사외이사(감사위원),김원용,김원용,116-81-19031,195402
2017,한화투자증권(주),721,사외이사,이청남,이청남,116-81-19031,195012
2017,한화투자증권(주),751,사외이사(감사위원),김용재,김용재,116-81-19031,195002
2019,한화플러스제1호기업인수목적(주),721,사외이사,김선구,김선구,262-87-01457,195306
2019,해마로푸드서비스(주),721,사외이사,김형석,김형석,676-86-00102,197409
2018,해마로푸드서비스(주),721,사외이사,정진구,정진구,676-86-00102,194506
2019,해마로푸드서비스(주),721,사외이사,김상만,김상만,676-86-00102,197609
2017,해마로푸드서비스(주),721,사외이사,정진구,정진구,676-86-00102,194506
2017,해마로푸드서비스(주),721,사외이사,이광택,이광택,676-86-00102,194811
2017,해마로푸드서비스(주),721,사외이사,정종용,정종용,676-86-00102,195906
2018,해마로푸드서비스(주),721,사외이사,정종용,정종용,676-86-00102,195906
2018,해성디에스(주),751,사외이사(감사위원),신상규,신상규,609-86-18048,194909
2019,해성디에스(주),751,사외이사(감사위원),하윤희,하윤희,609-86-18048,195611
2019,해성디에스(주),751,사외이사(감사위원),강희복,강희복,609-86-18048,194606
2017,해성디에스(주),751,사외이사(감사위원),강희복,강희복,609-86-18048,194606
2017,해성디에스(주),751,사외이사(감사위원),신상규,신상규,609-86-18048,194909
2018,해성디에스(주),751,사외이사(감사위원),강희복,강희복,609-86-18048,194606
2019,해성디에스(주),751,사외이사(감사위원),박흠석,박흠석,609-86-18048,196708
2017,해성디에스(주),751,사외이사(감사위원),신현목,신현목,609-86-18048,195210
2018,해성디에스(주),751,사외이사(감사위원),신현목,신현목,609-86-18048,195210
2019,해성산업(주),751,사외이사(감사위원),신상규,신상규,120-81-16746,194909
2019,해성산업(주),751,사외이사(감사위원),안철우,안철우,120-81-16746,196508
2019,해성산업(주),751,사외이사(감사위원),신현목,신현목,120-81-16746,195210
2018,해성산업(주),751,사외이사(감사위원),이경린,이경린,120-81-16746,193202
2018,해성산업(주),751,사외이사(감사위원),박영원,박영원,120-81-16746,195405
2018,해성산업(주),751,사외이사(감사위원),홍만식,홍만식,120-81-16746,194712
